Date,Close/Last,Volume,Open,High,Low
05/30/2019,$12.68,N/A,$12.68,$12.68,$12.68
05/29/2019,$12.68,N/A,$12.68,$12.68,$12.68
05/28/2019,$12.68,N/A,$12.68,$12.68,$12.68
05/24/2019,$12.68,N/A,$12.68,$12.68,$12.68
05/23/2019,$12.68,N/A,$12.68,$12.68,$12.68
05/22/2019,$12.68,N/A,$12.68,$12.68,$12.68
05/21/2019,$12.68,N/A,$12.68,$12.68,$12.68
05/20/2019,$12.68,N/A,$12.68,$12.68,$12.68
05/17/2019,$12.68,N/A,$12.68,$12.68,$12.68
05/16/2019,$12.68,N/A,$12.68,$12.68,$12.68
05/15/2019,$12.68,N/A,$12.68,$12.68,$12.68
05/14/2019,$12.68,N/A,$12.68,$12.68,$12.68
05/13/2019,$12.68,N/A,$12.68,$12.68,$12.68
05/10/2019,$12.68,N/A,$12.68,$12.68,$12.68
05/09/2019,$12.68,N/A,$12.68,$12.68,$12.68
05/08/2019,$12.68,N/A,$12.68,$12.68,$12.68
05/07/2019,$12.68,N/A,$12.68,$12.68,$12.68
05/06/2019,$12.68,N/A,$12.68,$12.68,$12.68
05/03/2019,$12.68,N/A,$12.68,$12.68,$12.68
05/02/2019,$12.68,200,$12.68,$12.68,$12.68
05/01/2019,$11.81,N/A,$11.81,$11.81,$11.81
04/30/2019,$11.81,N/A,$11.81,$11.81,$11.81
04/29/2019,$11.81,N/A,$11.81,$11.81,$11.81
04/26/2019,$11.81,N/A,$11.81,$11.81,$11.81
04/25/2019,$11.81,N/A,$11.81,$11.81,$11.81
04/24/2019,$11.81,N/A,$11.81,$11.81,$11.81
04/23/2019,$11.81,N/A,$11.81,$11.81,$11.81
04/22/2019,$11.81,N/A,$11.81,$11.81,$11.81
04/18/2019,$11.81,N/A,$11.81,$11.81,$11.81
04/17/2019,$11.81,N/A,$11.81,$11.81,$11.81
04/16/2019,$11.81,N/A,$11.81,$11.81,$11.81
04/15/2019,$11.81,N/A,$11.81,$11.81,$11.81
04/12/2019,$11.81,N/A,$11.81,$11.81,$11.81
04/11/2019,$11.81,N/A,$11.81,$11.81,$11.81
04/10/2019,$11.81,N/A,$11.81,$11.81,$11.81
04/09/2019,$11.81,700,$11.81,$11.81,$11.81
04/08/2019,$11.88,N/A,$11.88,$11.88,$11.88
04/05/2019,$11.88,N/A,$11.88,$11.88,$11.88
04/04/2019,$11.88,N/A,$11.88,$11.88,$11.88
04/03/2019,$11.88,N/A,$11.88,$11.88,$11.88
04/02/2019,$11.88,N/A,$11.88,$11.88,$11.88
04/01/2019,$11.88,N/A,$11.88,$11.88,$11.88
03/29/2019,$11.88,N/A,$11.88,$11.88,$11.88
03/28/2019,$11.88,N/A,$11.88,$11.88,$11.88
03/27/2019,$11.88,N/A,$11.88,$11.88,$11.88
03/26/2019,$11.88,N/A,$11.88,$11.88,$11.88
03/25/2019,$11.88,N/A,$11.88,$11.88,$11.88
03/22/2019,$11.88,N/A,$11.88,$11.88,$11.88
03/21/2019,$11.88,N/A,$11.88,$11.88,$11.88
03/20/2019,$11.88,N/A,$11.88,$11.88,$11.88
03/19/2019,$11.88,N/A,$11.88,$11.88,$11.88
03/18/2019,$11.88,100,$11.88,$11.88,$11.88
03/15/2019,$11.38,N/A,$11.38,$11.38,$11.38
03/14/2019,$11.38,N/A,$11.38,$11.38,$11.38
03/13/2019,$11.38,N/A,$11.38,$11.38,$11.38
03/12/2019,$11.38,N/A,$11.38,$11.38,$11.38
03/11/2019,$11.38,N/A,$11.38,$11.38,$11.38
03/08/2019,$11.38,N/A,$11.38,$11.38,$11.38
03/07/2019,$11.38,N/A,$11.38,$11.38,$11.38
03/06/2019,$11.38,N/A,$11.38,$11.38,$11.38
03/05/2019,$11.38,N/A,$11.38,$11.38,$11.38
03/04/2019,$11.38,N/A,$11.38,$11.38,$11.38
03/01/2019,$11.38,N/A,$11.38,$11.38,$11.38
02/28/2019,$11.38,N/A,$11.38,$11.38,$11.38
02/27/2019,$11.38,N/A,$11.38,$11.38,$11.38
02/26/2019,$11.38,N/A,$11.38,$11.38,$11.38
02/25/2019,$11.38,N/A,$11.38,$11.38,$11.38
02/22/2019,$11.38,N/A,$11.38,$11.38,$11.38
02/21/2019,$11.38,N/A,$11.38,$11.38,$11.38
02/20/2019,$11.38,N/A,$11.38,$11.38,$11.38
02/19/2019,$11.38,N/A,$11.38,$11.38,$11.38
02/15/2019,$11.38,N/A,$11.38,$11.38,$11.38
02/14/2019,$11.38,N/A,$11.38,$11.38,$11.38
02/13/2019,$11.38,N/A,$11.38,$11.38,$11.38
02/12/2019,$11.38,N/A,$11.38,$11.38,$11.38
02/11/2019,$11.38,600,$11.38,$11.38,$11.33
02/08/2019,$11.49,3200,$11.49,$11.49,$11.49
02/07/2019,$13.94,N/A,$13.94,$13.94,$13.94
02/06/2019,$13.94,N/A,$13.94,$13.94,$13.94
02/05/2019,$13.94,N/A,$13.94,$13.94,$13.94
02/04/2019,$13.94,N/A,$13.94,$13.94,$13.94
02/01/2019,$13.94,N/A,$13.94,$13.94,$13.94
01/31/2019,$13.94,N/A,$13.94,$13.94,$13.94
01/30/2019,$13.94,100,$13.94,$13.94,$13.94
01/29/2019,$14.29,N/A,$14.29,$14.29,$14.29
01/28/2019,$14.29,N/A,$14.29,$14.29,$14.29
01/25/2019,$14.29,N/A,$14.29,$14.29,$14.29
01/24/2019,$14.29,N/A,$14.29,$14.29,$14.29
01/23/2019,$14.29,N/A,$14.29,$14.29,$14.29
01/22/2019,$14.29,N/A,$14.29,$14.29,$14.29
01/18/2019,$14.29,N/A,$14.29,$14.29,$14.29
01/17/2019,$14.29,N/A,$14.29,$14.29,$14.29
01/16/2019,$14.29,N/A,$14.29,$14.29,$14.29
01/15/2019,$14.29,N/A,$14.29,$14.29,$14.29
01/14/2019,$14.29,300,$14.29,$14.29,$14.29
01/11/2019,$14.32,N/A,$14.32,$14.32,$14.32
01/10/2019,$14.32,N/A,$14.32,$14.32,$14.32
01/09/2019,$14.32,N/A,$14.32,$14.32,$14.32
01/08/2019,$14.32,N/A,$14.32,$14.32,$14.32
01/07/2019,$14.32,N/A,$14.32,$14.32,$14.32
01/04/2019,$14.32,N/A,$14.32,$14.32,$14.32
01/03/2019,$14.32,N/A,$14.32,$14.32,$14.32
01/02/2019,$14.32,N/A,$14.32,$14.32,$14.32
12/31/2018,$14.32,N/A,$14.32,$14.32,$14.32
12/28/2018,$14.32,N/A,$14.32,$14.32,$14.32
12/27/2018,$14.32,N/A,$14.32,$14.32,$14.32
12/26/2018,$14.32,N/A,$14.32,$14.32,$14.32
12/24/2018,$14.32,N/A,$14.32,$14.32,$14.32
12/21/2018,$14.32,N/A,$14.32,$14.32,$14.32
12/20/2018,$14.32,N/A,$14.32,$14.32,$14.32
12/19/2018,$14.32,N/A,$14.32,$14.32,$14.32
12/18/2018,$14.32,N/A,$14.32,$14.32,$14.32
12/17/2018,$14.32,N/A,$14.32,$14.32,$14.32
12/14/2018,$14.32,N/A,$14.32,$14.32,$14.32
12/13/2018,$14.32,N/A,$14.32,$14.32,$14.32
12/12/2018,$14.32,N/A,$14.32,$14.32,$14.32
12/11/2018,$14.32,N/A,$14.32,$14.32,$14.32
12/10/2018,$14.32,N/A,$14.32,$14.32,$14.32
12/07/2018,$14.32,N/A,$14.32,$14.32,$14.32
12/06/2018,$14.32,150,$14.32,$14.32,$14.32
12/04/2018,$14.25,N/A,$14.25,$14.25,$14.25
12/03/2018,$14.25,N/A,$14.25,$14.25,$14.25
11/30/2018,$14.25,N/A,$14.25,$14.25,$14.25
11/29/2018,$14.25,N/A,$14.25,$14.25,$14.25
11/28/2018,$14.25,N/A,$14.25,$14.25,$14.25
11/27/2018,$14.25,N/A,$14.25,$14.25,$14.25
11/26/2018,$14.25,N/A,$14.25,$14.25,$14.25
11/23/2018,$14.25,N/A,$14.25,$14.25,$14.25
11/21/2018,$14.25,N/A,$14.25,$14.25,$14.25
11/20/2018,$14.25,N/A,$14.25,$14.25,$14.25
11/19/2018,$14.25,N/A,$14.25,$14.25,$14.25
11/16/2018,$14.25,N/A,$14.25,$14.25,$14.25
11/15/2018,$14.25,N/A,$14.25,$14.25,$14.25
11/14/2018,$14.25,N/A,$14.25,$14.25,$14.25
11/13/2018,$14.25,N/A,$14.25,$14.25,$14.25
11/12/2018,$14.25,N/A,$14.25,$14.25,$14.25
11/09/2018,$14.25,N/A,$14.25,$14.25,$14.25
11/08/2018,$14.25,N/A,$14.25,$14.25,$14.25
11/07/2018,$14.25,N/A,$14.25,$14.25,$14.25
11/06/2018,$14.25,100,$14.25,$14.25,$14.25
11/05/2018,$14.47,300,$14.12,$14.47,$14.12
11/02/2018,$13.25,N/A,$13.25,$13.25,$13.25
11/01/2018,$13.25,500,$12.81,$13.25,$12.81
10/31/2018,$12.86,N/A,$12.86,$12.86,$12.86
10/30/2018,$12.86,N/A,$12.86,$12.86,$12.86
10/29/2018,$12.86,N/A,$12.86,$12.86,$12.86
10/26/2018,$12.86,9500,$12.86,$12.86,$12.86
10/25/2018,$13.41,N/A,$13.41,$13.41,$13.41
10/24/2018,$13.41,N/A,$13.41,$13.41,$13.41
10/23/2018,$13.41,N/A,$13.41,$13.41,$13.41
10/22/2018,$13.41,N/A,$13.41,$13.41,$13.41
10/19/2018,$13.41,N/A,$13.41,$13.41,$13.41
10/18/2018,$13.41,100,$13.41,$13.41,$13.41
10/17/2018,$13.93,N/A,$13.93,$13.93,$13.93
10/16/2018,$13.93,N/A,$13.93,$13.93,$13.93
10/15/2018,$13.93,N/A,$13.93,$13.93,$13.93
10/12/2018,$13.93,N/A,$13.93,$13.93,$13.93
10/11/2018,$13.93,N/A,$13.93,$13.93,$13.93
10/10/2018,$13.93,N/A,$13.93,$13.93,$13.93
10/09/2018,$13.93,N/A,$13.93,$13.93,$13.93
10/08/2018,$13.93,N/A,$13.93,$13.93,$13.93
10/05/2018,$13.93,N/A,$13.93,$13.93,$13.93
10/04/2018,$13.93,100,$13.93,$13.93,$13.93
10/03/2018,$14.644,N/A,$14.644,$14.644,$14.644
10/02/2018,$14.644,N/A,$14.644,$14.644,$14.644
10/01/2018,$14.644,N/A,$14.644,$14.644,$14.644
09/28/2018,$14.644,200,$14.644,$14.644,$14.644
09/27/2018,$15.62,N/A,$15.62,$15.62,$15.62
09/26/2018,$15.62,N/A,$15.62,$15.62,$15.62
09/25/2018,$15.62,N/A,$15.62,$15.62,$15.62
09/24/2018,$15.62,N/A,$15.62,$15.62,$15.62
09/21/2018,$15.62,N/A,$15.62,$15.62,$15.62
09/20/2018,$15.62,N/A,$15.62,$15.62,$15.62
09/19/2018,$15.62,N/A,$15.62,$15.62,$15.62
09/18/2018,$15.62,N/A,$15.62,$15.62,$15.62
09/17/2018,$15.62,N/A,$15.62,$15.62,$15.62
09/14/2018,$15.62,N/A,$15.62,$15.62,$15.62
09/13/2018,$15.62,N/A,$15.62,$15.62,$15.62
09/12/2018,$15.62,N/A,$15.62,$15.62,$15.62
09/11/2018,$15.62,100,$15.62,$15.62,$15.62
09/10/2018,$16.14,N/A,$16.14,$16.14,$16.14
09/07/2018,$16.14,N/A,$16.14,$16.14,$16.14
09/06/2018,$16.14,N/A,$16.14,$16.14,$16.14
09/05/2018,$16.14,N/A,$16.14,$16.14,$16.14
09/04/2018,$16.14,N/A,$16.14,$16.14,$16.14
08/31/2018,$16.14,N/A,$16.14,$16.14,$16.14
08/30/2018,$16.14,N/A,$16.14,$16.14,$16.14
08/29/2018,$16.14,N/A,$16.14,$16.14,$16.14
08/28/2018,$16.14,N/A,$16.14,$16.14,$16.14
08/27/2018,$16.14,500,$16.14,$16.14,$16.14
08/24/2018,$16.59,N/A,$16.59,$16.59,$16.59
08/23/2018,$16.59,N/A,$16.59,$16.59,$16.59
08/22/2018,$16.59,N/A,$16.59,$16.59,$16.59
08/21/2018,$16.59,N/A,$16.59,$16.59,$16.59
08/20/2018,$16.59,N/A,$16.59,$16.59,$16.59
08/17/2018,$16.59,N/A,$16.59,$16.59,$16.59
08/16/2018,$16.59,400,$16.59,$16.59,$16.59
08/15/2018,$17.31,N/A,$17.31,$17.31,$17.31
08/14/2018,$17.31,N/A,$17.31,$17.31,$17.31
08/13/2018,$17.31,100,$17.31,$17.31,$17.31
08/10/2018,$17.58,N/A,$17.58,$17.58,$17.58
08/09/2018,$17.58,N/A,$17.58,$17.58,$17.58
08/08/2018,$17.58,300,$17.58,$17.58,$17.58
08/07/2018,$16.85,N/A,$16.85,$16.85,$16.85
08/06/2018,$16.85,N/A,$16.85,$16.85,$16.85
08/03/2018,$16.85,100,$16.85,$16.85,$16.85
08/02/2018,$17.16,N/A,$17.16,$17.16,$17.16
08/01/2018,$17.16,N/A,$17.16,$17.16,$17.16
07/31/2018,$17.16,N/A,$17.16,$17.16,$17.16
07/30/2018,$17.16,N/A,$17.16,$17.16,$17.16
07/27/2018,$17.16,N/A,$17.16,$17.16,$17.16
07/26/2018,$17.16,N/A,$17.16,$17.16,$17.16
07/25/2018,$17.16,N/A,$17.16,$17.16,$17.16
07/24/2018,$17.16,300,$17.16,$17.16,$17.16
07/23/2018,$16.90,N/A,$16.90,$16.90,$16.90
07/20/2018,$16.90,N/A,$16.90,$16.90,$16.90
07/19/2018,$16.90,N/A,$16.90,$16.90,$16.90
07/18/2018,$16.90,N/A,$16.90,$16.90,$16.90
07/17/2018,$16.90,N/A,$16.90,$16.90,$16.90
07/16/2018,$16.90,N/A,$16.90,$16.90,$16.90
07/13/2018,$16.90,N/A,$16.90,$16.90,$16.90
07/12/2018,$16.90,N/A,$16.90,$16.90,$16.90
07/11/2018,$16.90,N/A,$16.90,$16.90,$16.90
07/10/2018,$16.90,N/A,$16.90,$16.90,$16.90
07/09/2018,$16.90,N/A,$16.90,$16.90,$16.90
07/06/2018,$16.90,N/A,$16.90,$16.90,$16.90
07/05/2018,$16.90,N/A,$16.90,$16.90,$16.90
07/03/2018,$16.90,N/A,$16.90,$16.90,$16.90
07/02/2018,$16.90,N/A,$16.90,$16.90,$16.90
06/29/2018,$16.90,N/A,$16.90,$16.90,$16.90
06/28/2018,$16.90,700,$16.90,$16.90,$16.90
06/27/2018,$17.43,N/A,$17.43,$17.43,$17.43
06/26/2018,$17.43,N/A,$17.43,$17.43,$17.43
06/25/2018,$17.43,N/A,$17.43,$17.43,$17.43
06/22/2018,$17.43,N/A,$17.43,$17.43,$17.43
06/21/2018,$17.43,N/A,$17.43,$17.43,$17.43
06/20/2018,$17.43,N/A,$17.43,$17.43,$17.43
06/19/2018,$17.43,N/A,$17.43,$17.43,$17.43
06/18/2018,$17.43,N/A,$17.43,$17.43,$17.43
06/15/2018,$17.43,N/A,$17.43,$17.43,$17.43
06/14/2018,$17.43,100,$17.43,$17.43,$17.43
06/13/2018,$16.94,N/A,$16.94,$16.94,$16.94
06/12/2018,$16.94,N/A,$16.94,$16.94,$16.94
06/11/2018,$16.94,2900,$16.94,$16.94,$16.94
06/08/2018,$17.00,N/A,$17.00,$17.00,$17.00
06/07/2018,$17.00,1000,$17.09,$17.09,$17.00
06/06/2018,$16.95,N/A,$16.95,$16.95,$16.95
06/05/2018,$16.95,N/A,$16.95,$16.95,$16.95
06/04/2018,$16.95,N/A,$16.95,$16.95,$16.95
06/01/2018,$16.95,N/A,$16.95,$16.95,$16.95
05/31/2018,$16.95,N/A,$16.95,$16.95,$16.95
05/30/2018,$16.95,N/A,$16.95,$16.95,$16.95
05/29/2018,$16.95,N/A,$16.95,$16.95,$16.95
05/25/2018,$16.95,N/A,$16.95,$16.95,$16.95
05/24/2018,$16.95,100,$16.95,$16.95,$16.95
05/23/2018,$17.01,900,$17.01,$17.01,$17.01
05/22/2018,$17.10,N/A,$17.10,$17.10,$17.10
05/21/2018,$17.10,N/A,$17.10,$17.10,$17.10
05/18/2018,$17.10,N/A,$17.10,$17.10,$17.10
05/17/2018,$17.10,N/A,$17.10,$17.10,$17.10
05/16/2018,$17.10,N/A,$17.10,$17.10,$17.10
05/15/2018,$17.10,N/A,$17.10,$17.10,$17.10
05/14/2018,$17.10,N/A,$17.10,$17.10,$17.10
05/11/2018,$17.10,200,$17.10,$17.10,$17.10
05/10/2018,$16.71,N/A,$16.71,$16.71,$16.71
05/09/2018,$16.71,N/A,$16.71,$16.71,$16.71
05/08/2018,$16.71,N/A,$16.71,$16.71,$16.71
05/07/2018,$16.71,N/A,$16.71,$16.71,$16.71
05/04/2018,$16.71,N/A,$16.71,$16.71,$16.71
05/03/2018,$16.71,300,$16.54,$16.71,$16.54
05/02/2018,$16.38,N/A,$16.38,$16.38,$16.38
05/01/2018,$16.38,N/A,$16.38,$16.38,$16.38
04/30/2018,$16.38,200,$16.38,$16.38,$16.38
04/27/2018,$16.58,6000,$16.58,$16.58,$16.58
04/26/2018,$16.08,3700,$16.17,$16.17,$16.08
04/25/2018,$16.01,600,$16.01,$16.01,$16.01
04/24/2018,$16.01,500,$15.67,$16.01,$15.66
04/23/2018,$15.22,N/A,$15.22,$15.22,$15.22
04/20/2018,$15.22,N/A,$15.22,$15.22,$15.22
04/19/2018,$15.22,N/A,$15.22,$15.22,$15.22
04/18/2018,$15.22,N/A,$15.22,$15.22,$15.22
04/17/2018,$15.22,N/A,$15.22,$15.22,$15.22
04/16/2018,$15.22,N/A,$15.22,$15.22,$15.22
04/13/2018,$15.22,N/A,$15.22,$15.22,$15.22
04/12/2018,$15.22,N/A,$15.22,$15.22,$15.22
04/11/2018,$15.22,N/A,$15.22,$15.22,$15.22
04/10/2018,$15.22,N/A,$15.22,$15.22,$15.22
04/09/2018,$15.22,N/A,$15.22,$15.22,$15.22
04/06/2018,$15.22,400,$15.26,$15.26,$15.22
04/05/2018,$15.56,N/A,$15.56,$15.56,$15.56
04/04/2018,$15.56,140,$15.56,$15.56,$15.56
04/03/2018,$15.43,N/A,$15.43,$15.43,$15.43
04/02/2018,$15.43,N/A,$15.43,$15.43,$15.43
03/29/2018,$15.43,N/A,$15.43,$15.43,$15.43
03/28/2018,$15.43,N/A,$15.43,$15.43,$15.43
03/27/2018,$15.43,N/A,$15.43,$15.43,$15.43
03/26/2018,$15.43,N/A,$15.43,$15.43,$15.43
03/23/2018,$15.43,N/A,$15.43,$15.43,$15.43
03/22/2018,$15.43,N/A,$15.43,$15.43,$15.43
03/21/2018,$15.43,600,$15.43,$15.43,$15.43
03/20/2018,$15.41,N/A,$15.41,$15.41,$15.41
03/19/2018,$15.41,N/A,$15.41,$15.41,$15.41
03/16/2018,$15.41,N/A,$15.41,$15.41,$15.41
03/15/2018,$15.41,200,$15.41,$15.41,$15.41
03/14/2018,$14.65,N/A,$14.65,$14.65,$14.65
03/13/2018,$14.65,N/A,$14.65,$14.65,$14.65
03/12/2018,$14.65,N/A,$14.65,$14.65,$14.65
03/09/2018,$14.65,N/A,$14.65,$14.65,$14.65
03/08/2018,$14.65,N/A,$14.65,$14.65,$14.65
03/07/2018,$14.65,N/A,$14.65,$14.65,$14.65
03/06/2018,$14.65,N/A,$14.65,$14.65,$14.65
03/05/2018,$14.65,N/A,$14.65,$14.65,$14.65
03/02/2018,$14.65,N/A,$14.65,$14.65,$14.65
03/01/2018,$14.65,100,$14.65,$14.65,$14.65
02/28/2018,$14.87,N/A,$14.87,$14.87,$14.87
02/27/2018,$14.87,N/A,$14.87,$14.87,$14.87
02/26/2018,$14.87,402,$14.87,$14.87,$14.87
02/23/2018,$14.69,600,$14.69,$14.69,$14.69
02/22/2018,$14.604,N/A,$14.604,$14.604,$14.604
02/21/2018,$14.604,N/A,$14.604,$14.604,$14.604
02/20/2018,$14.604,N/A,$14.604,$14.604,$14.604
02/16/2018,$14.604,N/A,$14.604,$14.604,$14.604
02/15/2018,$14.604,400,$14.604,$14.604,$14.604
02/14/2018,$14.35,800,$14.35,$14.35,$14.35
02/13/2018,$14.41,N/A,$14.41,$14.41,$14.41
02/12/2018,$14.41,300,$14.41,$14.41,$14.41
02/09/2018,$14.14,1000,$14.30,$14.30,$14.14
02/08/2018,$13.85,100,$13.85,$13.85,$13.85
02/07/2018,$13.86,703,$13.57,$13.86,$13.57
02/06/2018,$12.945,N/A,$12.945,$12.945,$12.945
02/05/2018,$12.945,N/A,$12.945,$12.945,$12.945
02/02/2018,$12.945,N/A,$12.945,$12.945,$12.945
02/01/2018,$12.945,N/A,$12.945,$12.945,$12.945
01/31/2018,$12.945,N/A,$12.945,$12.945,$12.945
01/30/2018,$12.945,N/A,$12.945,$12.945,$12.945
01/29/2018,$12.945,N/A,$12.945,$12.945,$12.945
01/26/2018,$12.945,N/A,$12.945,$12.945,$12.945
01/25/2018,$12.945,N/A,$12.945,$12.945,$12.945
01/24/2018,$12.945,N/A,$12.945,$12.945,$12.945
01/23/2018,$12.945,N/A,$12.945,$12.945,$12.945
01/22/2018,$12.945,N/A,$12.945,$12.945,$12.945
01/19/2018,$12.945,N/A,$12.945,$12.945,$12.945
01/18/2018,$12.945,N/A,$12.945,$12.945,$12.945
01/17/2018,$12.945,N/A,$12.945,$12.945,$12.945
01/16/2018,$12.945,N/A,$12.945,$12.945,$12.945
01/12/2018,$12.945,400,$12.945,$12.945,$12.945
01/11/2018,$12.69,N/A,$12.69,$12.69,$12.69
01/10/2018,$12.69,N/A,$12.69,$12.69,$12.69
01/09/2018,$12.69,N/A,$12.69,$12.69,$12.69
01/08/2018,$12.69,N/A,$12.69,$12.69,$12.69
01/05/2018,$12.69,100,$12.69,$12.69,$12.69
01/04/2018,$12.19,N/A,$12.19,$12.19,$12.19
01/03/2018,$12.19,N/A,$12.19,$12.19,$12.19
01/02/2018,$12.19,N/A,$12.19,$12.19,$12.19
12/29/2017,$12.19,N/A,$12.19,$12.19,$12.19
12/28/2017,$12.19,N/A,$12.19,$12.19,$12.19
12/27/2017,$12.19,N/A,$12.19,$12.19,$12.19
12/26/2017,$12.19,N/A,$12.19,$12.19,$12.19
12/22/2017,$12.19,N/A,$12.19,$12.19,$12.19
12/21/2017,$12.19,N/A,$12.19,$12.19,$12.19
12/20/2017,$12.19,400,$12.19,$12.19,$12.19
12/19/2017,$12.24,100,$12.24,$12.24,$12.24
12/18/2017,$11.68,N/A,$11.68,$11.68,$11.68
12/15/2017,$11.68,N/A,$11.68,$11.68,$11.68
12/14/2017,$11.68,N/A,$11.68,$11.68,$11.68
12/13/2017,$11.68,N/A,$11.68,$11.68,$11.68
12/12/2017,$11.68,N/A,$11.68,$11.68,$11.68
12/11/2017,$11.68,N/A,$11.68,$11.68,$11.68
12/08/2017,$11.68,N/A,$11.68,$11.68,$11.68
12/07/2017,$11.68,N/A,$11.68,$11.68,$11.68
12/06/2017,$11.68,N/A,$11.68,$11.68,$11.68
12/05/2017,$11.68,N/A,$11.68,$11.68,$11.68
12/04/2017,$11.68,N/A,$11.68,$11.68,$11.68
12/01/2017,$11.68,N/A,$11.68,$11.68,$11.68
11/30/2017,$11.68,400,$12.08,$12.08,$11.68
11/29/2017,$11.91,N/A,$11.91,$11.91,$11.91
11/28/2017,$11.91,N/A,$11.91,$11.91,$11.91
11/27/2017,$11.91,200,$11.91,$11.91,$11.91
11/24/2017,$12.90,N/A,$12.90,$12.90,$12.90
11/22/2017,$12.90,N/A,$12.90,$12.90,$12.90
11/21/2017,$12.90,N/A,$12.90,$12.90,$12.90
11/20/2017,$12.90,N/A,$12.90,$12.90,$12.90
11/17/2017,$12.90,N/A,$12.90,$12.90,$12.90
11/16/2017,$12.90,N/A,$12.90,$12.90,$12.90
11/15/2017,$12.90,N/A,$12.90,$12.90,$12.90
11/14/2017,$12.90,N/A,$12.90,$12.90,$12.90
11/13/2017,$12.90,N/A,$12.90,$12.90,$12.90
11/10/2017,$12.90,150,$12.90,$12.90,$12.90
11/09/2017,$14.30,N/A,$14.30,$14.30,$14.30
11/08/2017,$14.30,N/A,$14.30,$14.30,$14.30
11/07/2017,$14.30,N/A,$14.30,$14.30,$14.30
11/06/2017,$14.30,N/A,$14.30,$14.30,$14.30
11/03/2017,$14.30,N/A,$14.30,$14.30,$14.30
11/02/2017,$14.30,N/A,$14.30,$14.30,$14.30
11/01/2017,$14.30,N/A,$14.30,$14.30,$14.30
10/31/2017,$14.30,N/A,$14.30,$14.30,$14.30
10/30/2017,$14.30,N/A,$14.30,$14.30,$14.30
10/27/2017,$14.30,100,$14.30,$14.30,$14.30
10/26/2017,$13.57,N/A,$13.57,$13.57,$13.57
10/25/2017,$13.57,N/A,$13.57,$13.57,$13.57
10/24/2017,$13.57,N/A,$13.57,$13.57,$13.57
10/23/2017,$13.57,N/A,$13.57,$13.57,$13.57
10/20/2017,$13.57,N/A,$13.57,$13.57,$13.57
10/19/2017,$13.57,N/A,$13.57,$13.57,$13.57
10/18/2017,$13.57,N/A,$13.57,$13.57,$13.57
10/17/2017,$13.57,N/A,$13.57,$13.57,$13.57
10/16/2017,$13.57,N/A,$13.57,$13.57,$13.57
10/13/2017,$13.57,N/A,$13.57,$13.57,$13.57
10/12/2017,$13.57,N/A,$13.57,$13.57,$13.57
10/11/2017,$13.57,N/A,$13.57,$13.57,$13.57
10/10/2017,$13.57,N/A,$13.57,$13.57,$13.57
10/09/2017,$13.57,N/A,$13.57,$13.57,$13.57
10/06/2017,$13.57,N/A,$13.57,$13.57,$13.57
10/05/2017,$13.57,N/A,$13.57,$13.57,$13.57
10/04/2017,$13.57,N/A,$13.57,$13.57,$13.57
10/03/2017,$13.57,N/A,$13.57,$13.57,$13.57
10/02/2017,$13.57,N/A,$13.57,$13.57,$13.57
09/29/2017,$13.57,N/A,$13.57,$13.57,$13.57
09/28/2017,$13.57,N/A,$13.57,$13.57,$13.57
09/27/2017,$13.57,N/A,$13.57,$13.57,$13.57
09/26/2017,$13.57,N/A,$13.57,$13.57,$13.57
09/25/2017,$13.57,100,$13.57,$13.57,$13.57
09/22/2017,$13.98,N/A,$13.98,$13.98,$13.98
09/21/2017,$13.98,N/A,$13.98,$13.98,$13.98
09/20/2017,$13.98,N/A,$13.98,$13.98,$13.98
09/19/2017,$13.98,N/A,$13.98,$13.98,$13.98
09/18/2017,$13.98,N/A,$13.98,$13.98,$13.98
09/15/2017,$13.98,N/A,$13.98,$13.98,$13.98
09/14/2017,$13.98,N/A,$13.98,$13.98,$13.98
09/13/2017,$13.98,N/A,$13.98,$13.98,$13.98
09/12/2017,$13.98,200,$13.98,$13.98,$13.98
09/11/2017,$13.18,N/A,$13.18,$13.18,$13.18
09/08/2017,$13.18,N/A,$13.18,$13.18,$13.18
09/07/2017,$13.18,N/A,$13.18,$13.18,$13.18
09/06/2017,$13.18,N/A,$13.18,$13.18,$13.18
09/05/2017,$13.18,N/A,$13.18,$13.18,$13.18
09/01/2017,$13.18,N/A,$13.18,$13.18,$13.18
08/31/2017,$13.18,N/A,$13.18,$13.18,$13.18
08/30/2017,$13.18,N/A,$13.18,$13.18,$13.18
08/29/2017,$13.18,N/A,$13.18,$13.18,$13.18
08/28/2017,$13.18,N/A,$13.18,$13.18,$13.18
08/25/2017,$13.18,N/A,$13.18,$13.18,$13.18
08/24/2017,$13.18,N/A,$13.18,$13.18,$13.18
08/23/2017,$13.18,N/A,$13.18,$13.18,$13.18
08/22/2017,$13.18,N/A,$13.18,$13.18,$13.18
08/21/2017,$13.18,N/A,$13.18,$13.18,$13.18
08/18/2017,$13.18,N/A,$13.18,$13.18,$13.18
08/17/2017,$13.18,N/A,$13.18,$13.18,$13.18
08/16/2017,$13.18,N/A,$13.18,$13.18,$13.18
08/15/2017,$13.18,N/A,$13.18,$13.18,$13.18
08/14/2017,$13.18,N/A,$13.18,$13.18,$13.18
08/11/2017,$13.18,N/A,$13.18,$13.18,$13.18
08/10/2017,$13.18,N/A,$13.18,$13.18,$13.18
08/09/2017,$13.18,N/A,$13.18,$13.18,$13.18
