Date,Close/Last,Volume,Open,High,Low
04/30/2025,$25.3539,6370843,$25.0614,$25.4319,$24.6469
04/29/2025,$25.1101,7305987,$24.8956,$25.2564,$24.7103
04/28/2025,$24.6518,8671262,$24.1252,$24.8176,$24.0765
04/25/2025,$24.3495,2602294,$24.2033,$24.3495,$24.0869
04/24/2025,$24.4958,3193782,$24.2033,$24.4958,$24.1496
04/23/2025,$24.2715,3101675,$24.3885,$24.5982,$24.174
04/22/2025,$23.7254,4681080,$23.4914,$23.7547,$23.4719
04/21/2025,$23.1598,3403478,$23.3159,$23.3939,$22.9356
04/17/2025,$23.4134,4549522,$23.4036,$23.6572,$23.3256
04/16/2025,$22.7795,3447362,$22.9648,$23.0184,$22.5752
04/15/2025,$23.0916,2635929,$22.9746,$23.1891,$22.9746
04/14/2025,$22.8575,4535977,$22.7015,$22.9941,$22.6089
04/11/2025,$22.37,4791441,$21.9702,$22.4431,$21.7312
04/10/2025,$22.3505,8913651,$22.9356,$22.9892,$21.6679
04/09/2025,$22.3992,7765133,$20.7805,$22.5601,$20.57
04/08/2025,$20.7902,5512796,$21.7459,$21.9311,$20.6049
04/07/2025,$20.7122,10610300,$19.9126,$21.6386,$19.9126
04/04/2025,$21.2778,7990933,$21.7166,$21.936,$21.2193
04/03/2025,$22.799,6473463,$22.9258,$23.4231,$22.7795
04/02/2025,$24.2228,4695992,$23.9107,$24.2998,$23.8376
04/01/2025,$24.5446,10219110,$24.5884,$24.6586,$24.096
03/31/2025,$24.7591,6441281,$24.4227,$24.8078,$24.3495
03/28/2025,$24.4665,5571606,$24.6323,$24.7201,$24.3495
03/27/2025,$25.0029,5711584,$24.7201,$25.1394,$24.7201
03/26/2025,$24.8664,4889505,$24.8664,$24.9931,$24.7786
03/25/2025,$24.6323,3278886,$24.6031,$24.6323,$24.4812
03/24/2025,$24.6421,13640010,$24.6128,$24.6664,$24.4519
03/21/2025,$24.6031,24505940,$24.6469,$24.842,$24.5104
03/20/2025,$24.2715,4338288,$24.057,$24.3105,$24.0082
03/19/2025,$24.3495,10887270,$23.9887,$24.4665,$23.9205
03/18/2025,$23.9107,10612690,$23.8327,$24.0375,$23.6279
03/17/2025,$23.901,8709267,$23.7644,$24.018,$23.7059
03/14/2025,$23.5011,8642989,$23.2769,$23.5694,$23.2769
03/13/2025,$22.8283,2425957,$22.9063,$23.0282,$22.7834
03/12/2025,$23.1013,5327517,$23.1598,$23.3256,$22.9586
03/11/2025,$22.3797,4370456,$22.3115,$22.5601,$22.1164
03/10/2025,$22.2822,4485800,$22.6235,$22.643,$22.1554
03/07/2025,$23.5499,3617203,$23.5499,$23.5987,$23.0282
03/06/2025,$23.7937,6209587,$24.0862,$24.2033,$23.7693
03/05/2025,$23.7352,3469539,$23.3549,$23.7596,$23.3256
03/04/2025,$23.5694,4295807,$23.4134,$23.7927,$23.1355
03/03/2025,$23.979,2579074,$24.1837,$24.4178,$23.8815
02/28/2025,$24.4178,2736507,$24.174,$24.4373,$24.096
02/27/2025,$24.408,4035210,$24.7493,$24.8469,$24.371
02/26/2025,$24.8273,3657368,$24.6518,$24.998,$24.6372
02/25/2025,$24.447,5791804,$24.5543,$24.6421,$24.369
02/24/2025,$24.1837,2721337,$24.2618,$24.2959,$23.9594
02/21/2025,$24.1642,5048404,$24.6226,$24.6616,$24.0862
02/20/2025,$24.3008,2825131,$24.213,$24.3288,$24.1009
02/19/2025,$24.1057,4016806,$24.018,$24.1622,$23.9107
02/18/2025,$23.9107,7072414,$24.1594,$24.2618,$23.8034
02/14/2025,$23.5401,5033373,$23.5109,$23.6474,$23.3451
02/13/2025,$22.6138,6551204,$22.682,$23.4329,$22.4675
02/12/2025,$21.4241,4931006,$21.2973,$21.4631,$21.0828
02/11/2025,$21.8044,4204017,$21.7069,$21.8531,$21.7069
02/10/2025,$21.8629,3465920,$22.0092,$22.0384,$21.8336
02/07/2025,$22.0092,4207273,$22.4187,$22.4187,$21.9897
02/06/2025,$22.4382,3000941,$22.4285,$22.4772,$22.3407
02/05/2025,$22.3505,3874147,$22.2334,$22.3895,$22.1896
02/04/2025,$21.9604,4110124,$21.7849,$21.9897,$21.7166
02/03/2025,$21.3461,3141911,$21.1608,$21.4436,$21.1315
01/31/2025,$21.4631,2376170,$21.6386,$21.6727,$21.3851
01/30/2025,$21.7459,3413933,$21.7069,$21.8385,$21.5557
01/29/2025,$21.5801,4984429,$21.6679,$21.7459,$21.4338
01/28/2025,$21.268,4032190,$21.0145,$21.3802,$20.8585
01/27/2025,$20.4782,4190386,$20.3904,$20.4928,$20.3173
01/24/2025,$20.3124,4874118,$20.288,$20.4587,$20.1954
01/23/2025,$20.839,4099148,$20.5952,$20.8536,$20.5952
01/22/2025,$20.4002,3345623,$20.4489,$20.523,$20.3417
01/21/2025,$20.3807,3143795,$20.2734,$20.4538,$20.2246
01/17/2025,$20.1271,2993112,$20.0979,$20.1856,$20.0296
01/16/2025,$19.8248,4476012,$20.0101,$20.0101,$19.7966
01/15/2025,$19.9906,4733858,$19.9711,$20.0003,$19.7858
01/14/2025,$19.386,4312635,$19.5908,$19.6688,$19.3567
01/13/2025,$19.7078,2699015,$19.6883,$19.8443,$19.6152
01/10/2025,$19.8443,4818038,$19.9418,$20.0686,$19.7419
01/08/2025,$20.2539,3277629,$20.2149,$20.2978,$20.0442
01/07/2025,$20.3904,2719226,$20.5367,$20.6635,$20.366
01/06/2025,$20.3807,3402941,$20.5659,$20.6342,$20.3709
01/03/2025,$20.7902,2299696,$20.6537,$20.8195,$20.5854
01/02/2025,$20.5659,2642074,$20.7415,$20.80,$20.4977
12/31/2024,$20.6342,1186074,$20.7025,$20.7805,$20.6049
12/30/2024,$20.683,1934541,$20.5952,$20.80,$20.5269
12/27/2024,$20.9267,1936890,$20.9657,$20.9901,$20.7951
12/26/2024,$20.6537,1308679,$20.6537,$20.7512,$20.6049
12/24/2024,$20.6147,979891,$20.4977,$20.6396,$20.4684
12/23/2024,$20.6342,2500443,$20.4294,$20.683,$20.4002
12/20/2024,$20.4977,5678656,$20.3319,$20.6342,$20.2636
12/19/2024,$20.1466,4415755,$20.3807,$20.4197,$20.0686
12/18/2024,$20.3904,3633611,$21.0145,$21.1315,$20.3075
12/17/2024,$21.19,4757804,$21.2583,$21.4338,$21.1608
12/16/2024,$20.956,3888455,$20.9365,$21.0925,$20.8877
12/13/2024,$21.151,3453100,$21.3266,$21.3656,$21.0828
12/12/2024,$21.8239,4658665,$22.0335,$22.1457,$21.8239
12/11/2024,$21.6191,4175120,$21.5118,$21.6971,$21.5021
12/10/2024,$21.229,5038532,$21.3558,$21.4923,$21.2217
12/09/2024,$20.5757,4085324,$20.7707,$20.878,$20.5123
12/06/2024,$20.4197,1973182,$20.4587,$20.5172,$20.3808
12/05/2024,$20.3807,3637554,$20.5269,$20.5464,$20.3807
12/04/2024,$20.4684,4284754,$20.4879,$20.5659,$20.3709
12/03/2024,$19.9613,3364479,$19.9418,$19.9808,$19.8151
12/02/2024,$19.5128,3337948,$19.503,$19.5762,$19.4348
11/29/2024,$19.5518,1247922,$19.4835,$19.5567,$19.4153
11/27/2024,$19.269,2494189,$19.269,$19.4738,$19.2544
11/26/2024,$18.8887,1783120,$18.9374,$18.9618,$18.835
11/25/2024,$18.9374,3326442,$18.8302,$19.0154,$18.8302
11/22/2024,$18.5864,2068923,$18.5474,$18.6644,$18.4986
11/21/2024,$18.5961,1707766,$18.6059,$18.6741,$18.4937
11/20/2024,$18.7034,6542856,$18.7717,$18.8594,$18.6254
11/19/2024,$18.4499,2557360,$18.3426,$18.5279,$18.3426
11/18/2024,$18.4986,2881002,$18.2548,$18.5864,$18.2548
11/15/2024,$18.0013,2958424,$18.1183,$18.1866,$17.9525
11/14/2024,$18.0305,2083492,$18.1378,$18.2061,$18.0013
11/13/2024,$18.0403,2966840,$18.2256,$18.2451,$17.9818
11/12/2024,$18.2061,2713158,$18.5279,$18.5376,$18.1573
11/11/2024,$18.6449,4156740,$18.8594,$18.9179,$18.4206
11/08/2024,$19.4153,10593700,$19.0106,$20.1515,$19.0106
11/07/2024,$17.816,3689062,$17.7478,$17.8843,$17.6697
11/06/2024,$17.543,2960259,$17.5527,$17.5722,$17.3869
11/05/2024,$17.6015,2271733,$17.5527,$17.6502,$17.4552
11/04/2024,$17.2992,1727604,$17.3089,$17.4064,$17.2797
11/01/2024,$17.2894,1581125,$17.2407,$17.3967,$17.1822
10/31/2024,$17.1627,2136271,$17.3772,$17.3772,$17.1237
10/30/2024,$17.5332,3015313,$17.621,$17.66,$17.5186
10/29/2024,$17.4064,2698742,$17.3187,$17.4357,$17.2602
10/28/2024,$17.3089,2573747,$17.2699,$17.3479,$17.2407
10/25/2024,$17.1822,2607447,$17.1139,$17.2358,$17.1042
10/24/2024,$17.2504,2544491,$17.1627,$17.2992,$17.1529
10/23/2024,$17.0944,2842236,$17.0651,$17.2017,$16.9872
10/22/2024,$17.4455,2630698,$17.4552,$17.4942,$17.3772
10/21/2024,$17.6502,2361303,$17.6892,$17.7185,$17.5722
10/18/2024,$17.7673,2534658,$17.66,$17.7868,$17.6307
10/17/2024,$18.05,1662855,$18.1378,$18.1573,$17.9769
10/16/2024,$18.2158,1885227,$18.2353,$18.2353,$18.1476
10/15/2024,$18.1963,2120213,$18.3426,$18.3816,$18.1378
10/14/2024,$18.6156,2081280,$18.4304,$18.679,$18.4011
10/11/2024,$18.5084,1725822,$18.2743,$18.5766,$18.2743
10/10/2024,$18.3913,2079358,$18.4401,$18.4694,$18.25
10/09/2024,$18.5766,1987739,$18.3621,$18.7522,$18.2456
10/08/2024,$18.5552,2017225,$18.6078,$18.6195,$18.5376
10/07/2024,$18.6566,3342045,$18.6468,$18.8029,$18.5961
10/04/2024,$18.4986,2292695,$18.3913,$18.5181,$18.3777
10/03/2024,$18.3328,2311975,$18.3309,$18.4499,$18.286
10/02/2024,$18.5181,3715810,$18.5805,$18.5805,$18.3133
10/01/2024,$18.8789,4922115,$18.8945,$18.9979,$18.7286
09/30/2024,$18.8341,2265365,$18.8984,$18.9179,$18.7361
09/27/2024,$18.7541,4185970,$19.0408,$19.1773,$18.7414
09/26/2024,$19.2397,3544265,$19.0408,$19.2573,$18.9998
09/25/2024,$18.7248,2203280,$18.6839,$18.76,$18.6624
09/24/2024,$18.6371,2138960,$18.7639,$18.7639,$18.5825
09/23/2024,$18.3738,2087945,$18.1768,$18.3913,$18.13
09/20/2024,$18.1554,2927015,$18.3211,$18.325,$18.1222
09/19/2024,$18.1827,2949425,$18.0871,$18.248,$18.0637
09/18/2024,$17.6483,3752590,$17.6775,$17.8453,$17.5527
09/17/2024,$17.66,3567450,$17.8336,$17.8453,$17.582
09/16/2024,$18.1593,2482790,$18.2061,$18.2911,$18.0754
09/13/2024,$18.2236,1741215,$18.2256,$18.288,$18.1788
09/12/2024,$18.2587,1899580,$18.1612,$18.2763,$18.1102
09/11/2024,$18.288,2442155,$18.13,$18.3016,$17.9974
09/10/2024,$18.1339,3474070,$17.9428,$18.2139,$17.8921
09/09/2024,$17.7575,2552650,$17.7282,$17.8258,$17.6649
09/06/2024,$17.5625,4864920,$17.974,$18.0442,$17.5059
09/05/2024,$18.403,2430080,$18.3913,$18.4616,$18.3289
09/04/2024,$18.4226,2765860,$18.4304,$18.5591,$18.325
09/03/2024,$18.6215,4533225,$18.8029,$18.9014,$18.602
08/30/2024,$19.0271,2004870,$18.9628,$19.0584,$18.9132
08/29/2024,$18.8809,3146275,$18.836,$18.9569,$18.7853
08/28/2024,$18.8692,5291270,$18.9335,$18.9823,$18.7951
08/27/2024,$18.7366,4355145,$18.5766,$18.7541,$18.4928
08/26/2024,$18.1008,2116320,$18.1378,$18.1593,$18.0502
08/23/2024,$18.0188,2222600,$17.8609,$18.0401,$17.7926
08/22/2024,$17.8043,3158825,$18.0266,$18.05,$17.7712
08/21/2024,$18.0969,4133440,$17.8609,$18.132,$17.8492
08/20/2024,$17.7068,3695845,$17.7029,$17.7595,$17.6483
08/19/2024,$17.8355,3243295,$17.6444,$17.854,$17.6366
08/16/2024,$17.5995,2949155,$17.4786,$17.6346,$17.3772
08/15/2024,$17.2524,3353090,$17.1061,$17.2758,$17.0963
08/14/2024,$17.3557,2468220,$17.346,$17.385,$17.2426
08/13/2024,$17.3694,5555650,$17.0398,$17.3899,$17.0398
08/12/2024,$16.523,2480870,$16.4781,$16.5405,$16.3903
08/09/2024,$16.4605,2711645,$16.4079,$16.4684,$16.3123
08/08/2024,$16.4664,4911735,$16.4605,$16.5098,$16.2772
08/07/2024,$16.4918,5973185,$16.9676,$17.2563,$16.4918
08/06/2024,$16.1973,6559990,$16.1075,$16.2792,$16.0061
08/05/2024,$16.0666,8159555,$15.698,$16.1095,$15.5595
08/02/2024,$15.9164,6846565,$15.9125,$16.0412,$15.815
08/01/2024,$16.5639,5616465,$16.915,$16.954,$16.5483
07/31/2024,$17.2777,3904725,$17.3499,$17.3499,$17.2135
07/30/2024,$17.2368,4233550,$17.1724,$17.2992,$17.1139
07/29/2024,$16.8506,2763845,$16.9384,$16.9559,$16.8467
07/26/2024,$17.03,4810275,$16.9325,$17.0924,$16.8994
07/25/2024,$16.7784,6394875,$16.9384,$17.032,$16.7726
07/24/2024,$17.3947,5220475,$17.7477,$17.7673,$17.3655
07/23/2024,$17.8784,2719035,$17.9759,$18.0032,$17.8687
07/22/2024,$18.1008,3446225,$18.05,$18.1359,$18.0091
07/19/2024,$18.1047,7873680,$18.0949,$18.1827,$18.0247
07/18/2024,$18.1768,3312915,$18.3855,$18.4791,$18.1363
07/17/2024,$18.7151,3091730,$18.5591,$18.7824,$18.5415
07/16/2024,$18.7483,3258000,$18.6468,$18.7736,$18.5883
07/15/2024,$18.6507,2464205,$18.7209,$18.7687,$18.6215
07/12/2024,$18.7366,2768305,$18.5708,$18.8146,$18.5318
07/11/2024,$18.6507,6323770,$18.719,$18.7606,$18.5903
07/10/2024,$18.0852,7299875,$17.9135,$18.1222,$17.8862
07/09/2024,$17.6385,5746400,$17.5722,$17.658,$17.4962
07/08/2024,$16.8896,2171175,$16.8994,$17.0027,$16.8506
07/05/2024,$16.9325,3044625,$16.7862,$16.9471,$16.7862
07/03/2024,$16.7043,2657195,$16.5815,$16.7531,$16.5815
07/02/2024,$16.9013,4093100,$16.755,$16.9033,$16.6985
07/01/2024,$16.638,2806050,$16.601,$16.718,$16.5893
06/28/2024,$16.5678,3588635,$16.4664,$16.6302,$16.4664
06/27/2024,$16.4371,4038705,$16.4215,$16.5093,$16.3825
06/26/2024,$16.1602,4288810,$16.1017,$16.1797,$16.0344
06/25/2024,$16.0081,5595250,$16.0393,$16.0393,$15.8735
06/24/2024,$15.8208,2711215,$15.7526,$15.893,$15.7233
06/21/2024,$15.7058,10343940,$15.7311,$15.7458,$15.6414
06/20/2024,$15.7643,4077390,$15.6999,$15.8238,$15.698
06/18/2024,$15.5303,11213115,$15.6882,$15.7175,$15.4659
06/17/2024,$15.8208,3514680,$15.7448,$15.8638,$15.7136
06/14/2024,$16.0354,3336520,$16.09,$16.1192,$15.9691
06/13/2024,$16.402,2319985,$16.4157,$16.4703,$16.3338
06/12/2024,$16.3747,3970315,$16.5113,$16.6244,$16.3533
06/11/2024,$16.5776,3900835,$16.5425,$16.5951,$16.4274
06/10/2024,$16.7024,2429570,$16.5776,$16.7375,$16.5444
06/07/2024,$16.6653,2238370,$16.755,$16.7765,$16.6536
06/06/2024,$17.0125,3187980,$16.8994,$17.0632,$16.8994
06/05/2024,$16.8974,3102615,$16.8487,$16.9111,$16.7472
06/04/2024,$16.7784,5656235,$16.6458,$16.7941,$16.5659
06/03/2024,$16.3045,4084450,$16.2129,$16.363,$16.1875
05/31/2024,$16.0588,4841720,$15.9437,$16.0656,$15.8891
05/30/2024,$15.7565,5097310,$15.696,$15.8482,$15.6317
05/29/2024,$15.3001,3793280,$15.4054,$15.4794,$15.2787
05/28/2024,$15.5771,2697205,$15.7077,$15.7526,$15.5576
05/24/2024,$15.659,3700660,$15.6375,$15.7545,$15.6317
05/23/2024,$15.7584,3181540,$15.9769,$15.9769,$15.7409
05/22/2024,$15.8482,2984445,$15.9398,$15.9554,$15.8326
05/21/2024,$15.9925,4444030,$16.1505,$16.1505,$15.9866
05/20/2024,$16.3026,3897875,$16.3338,$16.3825,$16.285
05/17/2024,$16.3338,3843215,$16.3962,$16.4332,$16.285
05/16/2024,$16.2636,5177915,$16.363,$16.4586,$16.248
05/15/2024,$16.2811,10085245,$16.129,$16.2889,$16.1114
05/14/2024,$15.8423,17271170,$15.4269,$15.9632,$15.4074
05/13/2024,$14.8515,7600095,$14.9296,$14.9959,$14.8164
05/10/2024,$14.6994,10575735,$14.7989,$14.8086,$14.6487
05/09/2024,$15.109,8243685,$14.9881,$15.1148,$14.9452
05/08/2024,$15.2806,8584005,$15.2631,$15.3781,$15.146
05/07/2024,$15.9242,4730770,$16.0393,$16.0559,$15.9125
05/06/2024,$16.5464,3732585,$16.5795,$16.6029,$16.4801
05/03/2024,$16.4879,3156230,$16.6263,$16.6878,$16.4215
05/02/2024,$16.3981,3285995,$16.3903,$16.5054,$16.2733
05/01/2024,$16.1661,1970045,$16.1505,$16.3552,$16.0958
04/30/2024,$16.1036,2321870,$16.1661,$16.2148,$16.088
04/29/2024,$16.1856,3542860,$16.1622,$16.2129,$16.088
04/26/2024,$16.0568,2203160,$15.9515,$16.0763,$15.9359
04/25/2024,$16.0783,2765090,$15.8521,$16.0871,$15.8248
04/24/2024,$16.1309,3223675,$16.0978,$16.208,$16.0354
04/23/2024,$15.9554,4044855,$15.8267,$15.973,$15.8033
04/22/2024,$15.9067,3056015,$15.8443,$15.9398,$15.776
04/19/2024,$15.856,2988935,$15.8969,$16.0237,$15.8355
04/18/2024,$15.9691,2239555,$16.0061,$16.1036,$15.9632
04/17/2024,$15.9106,2900315,$16.0471,$16.0471,$15.8677
04/16/2024,$16.1817,4266335,$16.285,$16.3104,$16.168
04/15/2024,$16.051,3956895,$16.2948,$16.3182,$16.0159
04/12/2024,$16.3806,3887015,$16.4469,$16.4937,$16.3221
04/11/2024,$16.3942,1914150,$16.4313,$16.443,$16.2694
04/10/2024,$16.4079,2194380,$16.4059,$16.4641,$16.3494
04/09/2024,$16.5074,2568025,$16.5522,$16.6029,$16.4254
04/08/2024,$16.4449,2756710,$16.4976,$16.5308,$16.4069
04/05/2024,$16.5425,2056490,$16.4801,$16.6166,$16.4391
04/04/2024,$16.4898,3038740,$16.7901,$16.7921,$16.484
04/03/2024,$16.7277,4700005,$16.6614,$16.8097,$16.6569
04/02/2024,$16.6419,2704895,$16.6751,$16.6751,$16.5132
04/01/2024,$16.8058,1990140,$16.7726,$16.8389,$16.7316
03/28/2024,$16.7219,3305250,$16.8097,$16.8399,$16.7199
03/27/2024,$16.8779,3276425,$16.9481,$16.9481,$16.8038
03/26/2024,$16.913,2843885,$16.8896,$16.991,$16.8604
03/25/2024,$16.7648,3617400,$16.8233,$16.8643,$16.7199
03/22/2024,$17.2836,1495685,$17.307,$17.3275,$17.2329
03/21/2024,$17.3031,3003485,$17.3382,$17.4708,$17.2875
03/20/2024,$17.4786,2915595,$17.3089,$17.502,$17.2309
03/19/2024,$17.3577,3201310,$17.3577,$17.3967,$17.2699
03/18/2024,$17.3635,4410040,$17.3362,$17.4591,$17.3362
03/15/2024,$17.0417,2803225,$17.0359,$17.0983,$16.991
03/14/2024,$16.9871,3240230,$17.1588,$17.2056,$16.9296
03/13/2024,$17.1315,2212995,$17.1256,$17.1939,$17.0807
03/12/2024,$17.1139,2402290,$17.0573,$17.2056,$16.9806
03/11/2024,$16.9208,2774720,$16.8682,$16.954,$16.837
03/08/2024,$17.0086,3317280,$17.0944,$17.1627,$16.9676
03/07/2024,$16.9481,5442360,$17.0086,$17.032,$16.9267
03/06/2024,$16.9228,3678130,$16.9208,$16.9871,$16.8487
03/05/2024,$16.7063,2681960,$16.796,$16.8721,$16.6868
03/04/2024,$16.8662,2808355,$16.8955,$16.954,$16.8038
03/01/2024,$17.1666,5830885,$17.0885,$17.2504,$17.0203
02/29/2024,$16.7355,5734245,$16.8136,$16.8701,$16.6985
02/28/2024,$16.6088,2902335,$16.64,$16.6712,$16.5561
02/27/2024,$16.7316,4383805,$16.8077,$16.8194,$16.6302
02/26/2024,$16.7862,8273800,$16.8818,$16.8877,$16.757
02/23/2024,$17.1451,6012630,$17.2231,$17.2738,$17.0983
02/22/2024,$17.2251,8607465,$17.2114,$17.3645,$17.1354
02/21/2024,$16.9462,5799620,$17.1354,$17.1432,$16.9208
02/20/2024,$17.1334,4595745,$17.2153,$17.2748,$17.0846
02/16/2024,$17.3265,7168360,$17.5878,$17.6015,$17.2982
02/15/2024,$17.9408,7377075,$17.7965,$17.9782,$17.7243
02/14/2024,$17.894,16785605,$18.563,$18.6098,$17.4259
02/13/2024,$18.6956,5578860,$18.9082,$18.9569,$18.6088
02/12/2024,$18.7541,4909020,$18.7678,$19.0193,$18.7014
02/09/2024,$18.7229,4098420,$18.7053,$18.7795,$18.6449
02/08/2024,$18.8009,3142360,$18.7561,$18.8146,$18.6195
02/07/2024,$18.9686,2948310,$18.9686,$19.0486,$18.9101
02/06/2024,$18.9101,3759380,$18.8029,$18.914,$18.748
02/05/2024,$19.033,2576395,$18.9959,$19.0662,$18.8955
02/02/2024,$19.2222,2029060,$19.0954,$19.2612,$19.074
02/01/2024,$19.2865,3121805,$19.1188,$19.3158,$19.0759
01/31/2024,$19.0642,4626455,$19.3606,$19.3997,$19.0408
01/30/2024,$18.9959,2372820,$19.1149,$19.1539,$18.9784
01/29/2024,$18.9608,3054910,$18.8984,$18.9764,$18.8175
01/26/2024,$18.6039,4490375,$18.5864,$18.6858,$18.5025
01/25/2024,$18.9218,2746270,$18.9667,$19.0486,$18.8711
01/24/2024,$19.1032,2931025,$19.2768,$19.4582,$19.072
01/23/2024,$19.2592,2709320,$19.2846,$19.308,$19.1578
01/22/2024,$19.4231,2872145,$19.4679,$19.5674,$19.3743
01/19/2024,$19.3119,2179970,$19.1481,$19.3275,$19.1013
01/18/2024,$19.0837,3300580,$18.9335,$19.1003,$18.9179
01/17/2024,$18.9979,4046920,$18.9296,$19.0505,$18.9226
01/16/2024,$19.1442,4267050,$19.228,$19.3138,$19.1364
01/12/2024,$19.4543,7614300,$19.4582,$19.6746,$19.3958
01/11/2024,$18.9784,6116650,$19.1715,$19.2202,$18.7951
01/10/2024,$18.7522,5480875,$18.5493,$18.7912,$18.5415
01/09/2024,$17.9642,2647090,$17.9681,$18.0169,$17.9135
01/08/2024,$18.0208,2077175,$17.7887,$18.0403,$17.7887
01/05/2024,$17.7907,3613095,$17.738,$18.0013,$17.7146
01/04/2024,$17.7575,4554840,$17.7419,$17.9096,$17.6931
01/03/2024,$18.0169,2849030,$18.0598,$18.099,$17.9837
01/02/2024,$18.1963,3337635,$18.2353,$18.3328,$18.13
12/29/2023,$18.4674,1512365,$18.4499,$18.5103,$18.3933
12/28/2023,$18.4596,2228675,$18.3289,$18.4967,$18.3153
12/27/2023,$18.3348,2927060,$18.2587,$18.3426,$18.2275
12/26/2023,$18.2295,3302005,$17.9876,$18.2646,$17.9837
12/22/2023,$17.9701,2659780,$17.894,$18.0013,$17.8472
12/21/2023,$18.091,3759715,$17.9584,$18.1154,$17.8141
12/20/2023,$17.5683,3921955,$17.9252,$17.9428,$17.5683
12/19/2023,$17.8687,5178950,$17.8765,$18.0705,$17.8355
12/18/2023,$17.9837,4349545,$17.8589,$18.0227,$17.8297
12/15/2023,$18.0773,3512825,$18.1866,$18.2743,$18.0656
12/14/2023,$18.0247,6703835,$17.8063,$18.052,$17.7751
12/13/2023,$17.9018,7517045,$17.6658,$17.9155,$17.5108
12/12/2023,$17.6288,3447110,$17.4377,$17.658,$17.3947
12/11/2023,$17.422,3585515,$17.4142,$17.4845,$17.3791
12/08/2023,$17.4162,3239385,$17.2348,$17.4513,$17.2348
12/07/2023,$17.2621,4265365,$17.1588,$17.2836,$17.0398
12/06/2023,$17.2407,10882890,$17.3577,$17.4632,$17.2407
12/05/2023,$16.8506,4086500,$16.7492,$16.9072,$16.7453
12/04/2023,$16.64,5139135,$16.6302,$16.6809,$16.5035
12/01/2023,$16.7999,3242270,$16.6497,$16.8428,$16.6497
11/30/2023,$16.7628,4065150,$16.8916,$16.9013,$16.7277
11/29/2023,$16.7921,3034615,$16.9481,$16.9832,$16.7794
11/28/2023,$17.0125,5846610,$16.9091,$17.0866,$16.8509
11/27/2023,$16.9579,2823860,$16.8331,$16.9908,$16.8038
11/24/2023,$16.8974,1948905,$16.8155,$16.9247,$16.7784
11/22/2023,$17.0827,2349560,$17.0417,$17.1607,$16.9813
11/21/2023,$16.9267,2704975,$17.0398,$17.0612,$16.9111
11/20/2023,$17.0729,2469395,$16.9637,$17.0885,$16.9228
11/17/2023,$17.0944,2147410,$17.0807,$17.1022,$16.9676
11/16/2023,$17.0846,2913435,$16.9072,$17.0905,$16.8818
11/15/2023,$16.991,5550930,$17.0885,$17.2036,$16.9612
11/14/2023,$16.5912,3248125,$16.4566,$16.6439,$16.4449
11/13/2023,$16.2519,5548435,$16.2987,$16.3035,$16.091
11/10/2023,$16.7609,9446090,$16.6478,$16.8272,$16.3572
11/09/2023,$15.9398,17590435,$16.6985,$16.6985,$15.7526
11/08/2023,$17.0729,6880700,$17.2875,$17.3304,$17.0125
11/07/2023,$17.1159,3626520,$16.9676,$17.1714,$16.9413
11/06/2023,$16.9072,5646565,$16.835,$17.029,$16.835
11/03/2023,$17.0495,4673015,$17.0437,$17.1549,$17.0437
11/02/2023,$16.8818,4827215,$16.7043,$16.9267,$16.7043
11/01/2023,$16.5834,4083530,$16.4488,$16.6185,$16.3864
10/31/2023,$16.1973,3304080,$16.1524,$16.2402,$16.10
10/30/2023,$15.9418,7206780,$15.7838,$16.0022,$15.7838
10/27/2023,$15.6102,3442475,$15.7116,$15.7877,$15.5283
10/26/2023,$15.7916,3165175,$15.9086,$15.9574,$15.7097
10/25/2023,$16.129,3692515,$16.3396,$16.4109,$16.051
10/24/2023,$16.4254,2458380,$16.3279,$16.4469,$16.3201
10/23/2023,$16.209,1675740,$16.1114,$16.3104,$16.0022
10/20/2023,$16.2246,1717055,$16.326,$16.3747,$16.2226
10/19/2023,$16.3513,2174590,$16.4118,$16.561,$16.324
10/18/2023,$16.402,1929075,$16.601,$16.6341,$16.3786
10/17/2023,$16.716,2124425,$16.5581,$16.8467,$16.5542
10/16/2023,$16.6556,2426785,$16.5366,$16.6692,$16.482
10/13/2023,$16.6068,2800925,$16.7238,$16.7433,$16.5561
10/12/2023,$16.8857,3946635,$16.9189,$17.0203,$16.8019
10/11/2023,$16.6673,3100625,$16.6439,$16.7687,$16.6419
10/10/2023,$16.5015,2145670,$16.4391,$16.6127,$16.4059
10/09/2023,$16.285,1612810,$16.0724,$16.3101,$16.049
10/06/2023,$16.1817,1901245,$16.051,$16.2558,$15.9525
10/05/2023,$16.1602,2506145,$16.1212,$16.2187,$16.0432
10/04/2023,$15.9574,2569545,$15.8794,$15.9788,$15.7487
10/03/2023,$15.8384,2470245,$15.893,$16.0022,$15.7547
10/02/2023,$15.9242,2367165,$15.9262,$16.0022,$15.8365
09/29/2023,$16.0724,3113410,$16.1505,$16.2031,$16.0061
09/28/2023,$16.1446,4394435,$15.9359,$16.2226,$15.934
09/27/2023,$16.0997,3669415,$16.2265,$16.246,$16.0529
09/26/2023,$15.856,2961070,$16.0685,$16.1095,$15.813
09/25/2023,$16.2402,3040100,$16.1973,$16.2636,$16.1348
09/22/2023,$16.0666,2525270,$16.1836,$16.2129,$16.0568
09/21/2023,$16.1173,3547125,$16.1583,$16.2675,$16.0958
09/20/2023,$16.5483,2528225,$16.7121,$16.7667,$16.5327
